ZONA PORTUARIA               ,SOCIEDAD PORTUARIA,TIPO DE SERVICIO,TIPO DE CARGA,EXPORTACION,IMPORTACIÓN,TRANSBORDO,TRANSITO INTERNACIONAL,FLUVIAL,CABOTAJE,MOVILIZACIONES A BORDO,TRANSITORIA,AÑO VIGENCIA,MES VIGENCIA
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,37050,0,0,0,0,0,0,2021,7
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,48471,59455,84,190,0,239,0,682,2020,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,2,33500,0,0,0,567,0,0,2021,6
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,113,32968,0,0,0,429,0,0,2018,11
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,47507,10001,0,0,0,546,0,0,2020,4
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,4623,0,0,0,0,0,0,2020,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,90619,0,0,0,0,0,0,0,2019,8
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,124894,193576,1275521,0,0,0,0,0,2019,3
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,73216,151295,26900,0,0,0,0,0,2022,3
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,2683,4465,24785,0,0,0,0,0,2019,3
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,39803,0,0,0,0,0,0,2018,5
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,132096,0,0,0,0,0,0,0,2019,1
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,8533,14839,9117,24796,0,0,0,0,2020,1
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,72511,126844,361666,0,0,19645,0,0,2021,4
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,52076,0,0,0,0,0,0,2018,7
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,16,14995,0,0,0,938,0,0,2019,6
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,GENERAL,20,68,0,0,0,0,0,0,2020,9
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,62477,93726,22647,0,0,0,0,0,2021,1
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,125583,0,0,0,0,0,0,2018,8
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,35397,0,0,0,0,0,0,0,2019,5
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,405,0,0,0,10089,0,0,2021,1
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,24230,0,0,0,0,0,0,2020,11
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,150998,0,0,0,0,0,0,2018,7
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,56677,0,0,0,0,0,0,2019,1
CARTAGENA,SOCIEDAD PORTUARIA EL CAYAO S.A. E.S.P.,PUBLICO,GRANEL LIQUIDO,0,38723,0,0,0,0,0,0,2020,5
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,56011,0,0,0,0,0,0,2021,9
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,35,0,0,0,0,0,0,2020,3
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,11491,92,0,0,0,0,0,0,2020,6
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,0,102,406,0,0,0,0,0,2019,10
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,1447,0,0,0,0,0,0,2018,9
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,60291,0,0,0,0,0,0,0,2020,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,2176,0,0,0,0,0,0,2021,8
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,516,8973,0,198,0,0,0,0,2018,6
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,537,20400,0,70,0,1415,0,0,2018,6
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,47146,82491,0,94,0,0,0,634,2019,7
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2389653,0,0,0,0,0,0,0,2018,7
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,13084,22415,11056,16150,0,0,0,0,2019,10
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,135,0,0,0,0,0,0,2020,8
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,65787,109018,408552,0,0,0,0,0,2019,8
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,6,0,0,0,0,0,0,2021,4
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,76736,0,0,0,0,0,0,0,2018,6
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,42,18697,0,35,0,0,0,0,2019,11
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,78986,121280,352194,0,0,0,0,0,2019,11
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,502,6549,0,0,0,0,0,0,2019,2
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,12422,8924,3904,19424,0,0,0,0,2020,6
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,60692,0,0,0,0,0,0,2018,4
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,13390,0,0,0,0,0,0,2019,12
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,74026,90080,12432,0,0,1505,0,0,2021,7
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2137169,0,0,0,0,0,0,0,2022,3
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,66862,0,0,0,0,0,0,2019,8
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,35693,6386,0,0,0,0,0,0,2018,7
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,41396,0,0,0,0,0,0,2021,10
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,1665,0,0,0,0,0,0,2020,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,1896,0,0,0,0,0,0,2019,10
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,3140,0,0,0,0,0,0,2019,4
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,33795,0,0,0,0,0,0,0,2019,7
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,22521,16001,0,0,0,0,0,0,2022,3
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,92027,0,0,0,0,0,0,2020,2
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2828090,0,0,0,0,0,0,0,2021,3
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,12016,13506,0,0,0,0,0,0,2018,1
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,95,54,169,0,0,0,0,0,2021,12
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,205797,0,0,0,0,0,0,2020,3
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,62006,0,0,0,0,0,0,2020,12
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,190,10960,0,0,0,2653,0,0,2018,12
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,67352,101046,306245,0,0,0,0,0,2018,10
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,53,0,0,0,0,0,0,2018,8
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2715489,0,0,0,0,0,0,0,2018,6
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,11445,0,0,2018,10
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,14107,0,0,0,0,0,0,2020,3
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,66504,151526,361125,0,0,20479,0,0,2020,4
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2683277,0,0,0,0,0,0,0,2021,6
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2806568,0,0,0,0,0,0,0,2018,12
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,81010,0,0,0,0,0,0,0,2020,2
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,93,0,0,0,0,0,0,2021,10
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,19009,21707,11160,21215,0,0,0,1940,2019,4
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,1978,0,0,0,0,0,0,2018,12
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,0,29772,0,0,0,1116,0,0,2020,8
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,71245,0,0,0,0,0,0,0,2021,2
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,357103,0,0,0,0,0,0,2018,5
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,60103,0,0,0,0,0,0,2018,12
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,35187,17267,0,0,0,0,0,0,2018,10
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,10751,0,0,2022,1
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,364080,0,0,0,0,0,0,0,2018,9
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL LIQUIDO,10486,0,0,0,0,0,0,0,2019,11
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,225024,0,0,0,0,0,0,2022,2
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,0,0,0,0,0,2212,0,0,2018,5
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,174590,226839,1056125,0,0,70771,0,0,2022,2
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,19842,0,0,0,0,0,0,2020,4
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,204694,0,0,0,0,0,0,2020,10
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,94514,0,0,2949,0,0,0,2020,12
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,38,9,1,0,0,0,0,0,2019,4
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,29134,32935,7573,28997,0,0,0,1702,2018,3
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2494652,0,0,0,0,0,0,0,2018,5
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,47812,0,0,0,0,0,0,2019,2
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,5,292,108,0,0,0,0,0,2018,11
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,6380,0,0,0,0,537,0,0,2019,2
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,24256,26786,4775,0,0,2542,0,0,2019,6
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1887,22002,442,0,0,0,0,0,2018,12
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,60024,0,0,0,0,0,0,0,2020,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,147873,0,0,0,0,0,0,0,2019,5
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2258519,0,0,0,0,0,0,0,2022,2
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,20954,0,0,0,0,1681,0,0,2018,12
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,10,27661,0,0,0,553,0,0,2020,9
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,59287,0,0,0,0,0,0,2018,3
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,364,11846,0,0,0,0,0,0,2021,4
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,2771,89,0,0,0,0,0,0,2021,6
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,2828,1412,0,0,0,0,0,0,2019,4
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,16306,0,0,0,0,1234,0,0,2021,8
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,76704,95651,288157,0,0,0,0,0,2019,3
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,56001,0,0,0,0,0,0,0,2021,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,11566,0,0,0,0,0,0,2018,7
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,5339,7911,0,0,0,3350,0,0,2018,12
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,39,6446,414,0,0,0,0,0,2019,1
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,25997,0,0,0,0,0,0,0,2018,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,34606,21301,0,0,0,0,0,0,2019,3
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,42066,0,0,0,0,0,0,0,2021,1
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,11700,0,0,0,0,1461,0,0,2020,6
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,15773,23380,4575,25128,0,0,0,1439,2018,12
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2924916,0,0,0,0,0,0,0,2019,9
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,4228,0,0,0,0,0,0,2020,6
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,19569,27874,14864,18816,0,0,0,1259,2018,8
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,115714,166328,1017601,0,0,0,0,0,2018,1
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,39208,29833,809,0,0,42,0,0,2018,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,34294,0,0,0,0,0,0,0,2021,7
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,1000,0,0,0,0,0,0,2018,11
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,17595,0,0,0,0,0,0,0,2020,7
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,7940,0,0,0,0,0,0,0,2022,1
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,26435,18253,0,0,0,0,0,0,2020,9
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2614743,0,0,0,0,0,0,0,2018,8
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,71958,0,0,0,0,0,0,0,2021,10
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,774,26358,788,0,0,0,0,0,2018,6
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,1358,0,0,0,0,0,0,2020,4
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,0,0,160,0,0,0,0,2020,8
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,7853,12500,0,0,0,0,0,0,2021,2
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,19594,0,0,0,2581,0,0,2019,5
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,13906,0,0,0,0,1324,0,0,2020,3
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,144999,0,0,0,0,0,0,0,2020,12
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,30277,11297,0,0,0,0,0,0,2019,6
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,21070,0,0,0,0,0,0,0,2021,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,6892,23694,0,0,0,0,0,0,2022,3
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,19,3917,0,0,0,0,0,0,2021,12
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,48564,0,0,0,0,0,0,2019,1
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,119719,162081,1082938,0,0,0,0,0,2018,6
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,24252,0,0,0,0,0,0,2019,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,22000,0,0,0,0,0,0,0,2021,4
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,51600,0,0,0,0,0,0,2021,11
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,1888,0,0,0,0,0,0,2018,8
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,6,14050,0,0,0,992,0,0,2019,7
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,293,15442,0,165,0,0,0,0,2018,9
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,43902,0,0,0,0,0,0,2019,4
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,GENERAL,33,55,0,0,0,0,0,0,2021,3
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,40176,0,0,0,0,0,0,2021,12
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,0,153,10,0,0,0,0,0,2019,6
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2423779,0,0,0,0,0,0,0,2021,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,4778,123979,0,0,0,0,0,0,2022,3
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,63776,175109,541963,0,0,0,0,0,2018,6
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,137426,0,0,0,0,0,0,0,2019,1
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,185132,0,0,0,0,0,0,0,2020,9
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,2517,3666,17817,0,0,0,0,0,2019,5
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,94998,114066,453177,0,0,15181,0,0,2020,7
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,38835,71616,0,0,0,0,0,0,2018,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,28305,0,0,0,0,0,0,2022,1
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,405,0,0,0,7211,0,0,2020,2
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL LIQUIDO,18519,0,0,0,0,0,0,0,2019,6
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,11793,10856,4757,37376,0,0,0,0,2021,5
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,84119,0,0,0,0,0,0,2019,9
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,17708,0,0,0,0,754,0,0,2021,4
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,200446,290421,1280094,0,0,78582,0,0,2021,10
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,56318,21755,25,0,0,23383,0,0,2020,2
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,9248,0,0,0,0,0,0,0,2020,3
